"","speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","W","w1","w2","w3","weight","weigth_comb"
"4556","JMH","소세지","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅗ","","ㅅ","ㅔ","","ㅈ","ㅣ","","","","","que","sg","","que","sg","","lax","","","","","","000",0,0,0,1,"light-light-light"
"4557","JMH","콘택트","","","외래어3","1","","HHL","부산",20,"남",3,"ㅋ","ㅗ","ㄴ","ㅌ","ㅐ","ㄱ","ㅌ","ㅡ","","","","","tsasp","sg","son","tsasp","sg","obs","tsasp","sg","","","","","110",1,1,0,7,"heavy-heavy-light"
"4558","JMH","베트남","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅂ","ㅔ","","ㅌ","ㅡ","","ㄴ","ㅏ","ㅁ","","","","lax","sg","","tsasp","sg","","son","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"4559","JMH","챔피언","","","외래어3","1","","HHL","부산",20,"남",3,"ㅊ","ㅐ","ㅁ","ㅍ","ㅣ","","ㅇ","ㅓ","ㄴ","","","","tsasp","sg","son","tsasp","","","null","sg","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4560","JMH","터미널","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅌ","ㅓ","","ㅁ","ㅣ","","ㄴ","ㅓ","ㄹ","","","","tsasp","sg","","son","","","son","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"4561","JMH","안테나","","","외래어3","1","","HHL","부산",20,"남",3,"ㅇ","ㅏ","ㄴ","ㅌ","ㅔ","","ㄴ","ㅏ","","","","","null","sg","son","tsasp","sg","","son","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4562","JMH","텍싸스","","","외래어3","1","","","부산",20,"남",3,"ㅌ","ㅔ","ㄱ","ㅆ","ㅏ","","ㅅ","ㅡ","","","","","tsasp","sg","obs","que","sg","","que","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4563","JMH","인터뷰","","","외래어3","1","","LHL","부산",20,"남",3,"ㅇ","ㅣ","ㄴ","ㅌ","ㅓ","","ㅂ","ㅠ","","","","","null","","son","tsasp","sg","","lax","dp","","","","","100",1,0,0,5,"heavy-light-light"
"4564","JMH","페인트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅔ","","ㅇ","ㅣ","ㄴ","ㅌ","ㅡ","","","","","tsasp","sg","","null","","son","tsasp","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4565","JMH","실로폰","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅣ","ㄹ","ㄹ","ㅗ","","ㅍ","ㅗ","ㄴ","","","","que","","son","son","sg","","tsasp","sg","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4566","JMH","와이퍼","","","외래어3","1","","LHL","부산",20,"남",3,"ㅇ","ㅘ","","ㅇ","ㅣ","","ㅍ","ㅓ","","","","","null","dp","","null","","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4567","JMH","마사지","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅏ","","ㅅ","ㅏ","","ㅈ","ㅣ","","","","","son","sg","","que","sg","","lax","","","","","","000",0,0,0,1,"light-light-light"
"4568","JMH","맏싸지","","","외래어3","1","","","부산",20,"남",3,"ㅁ","ㅏ","ㄷ","ㅆ","ㅏ","","ㅈ","ㅣ","","","","","son","sg","obs","que","sg","","lax","","","","","","100",1,0,0,5,"heavy-light-light"
"4569","JMH","샴페인","","","외래어3","1","","HHL","부산",20,"남",3,"ㅅ","ㅑ","ㅁ","ㅍ","ㅔ","","ㅇ","ㅣ","ㄴ","","","","que","dp","son","tsasp","sg","","null","","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4570","JMH","탤런트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅌ","ㅐ","ㄹ","ㄹ","ㅓ","ㄴ","ㅌ","ㅡ","","","","","tsasp","sg","son","son","sg","son","tsasp","sg","","","","","110",1,1,0,7,"heavy-heavy-light"
"4571","JMH","포지션","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅍ","ㅗ","","ㅈ","ㅣ","","ㅅ","ㅕ","ㄴ","","","","tsasp","sg","","lax","","","que","dp","son","","","","001",0,0,1,2,"light-light-heavy"
"4572","JMH","타이틀","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅌ","ㅏ","","ㅇ","ㅣ","","ㅌ","ㅡ","ㄹ","","","","tsasp","sg","","null","","","tsasp","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"4573","JMH","캠퍼스","","","외래어3","1","","HHL","부산",20,"남",3,"ㅋ","ㅐ","ㅁ","ㅍ","ㅓ","","ㅅ","ㅡ","","","","","tsasp","sg","son","tsasp","sg","","que","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4574","JMH","바세린","","","외래어3","1","","LLH","부산",20,"남",3,"ㅂ","ㅏ","","ㅅ","ㅔ","","ㄹ","ㅣ","ㄴ","","","","lax","sg","","que","sg","","son","","son","","","","001",0,0,1,2,"light-light-heavy"
"4575","JMH","카세트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅋ","ㅏ","","ㅅ","ㅔ","","ㅌ","ㅡ","","","","","tsasp","sg","","que","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4576","JMH","마네킹","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅁ","ㅏ","","ㄴ","ㅔ","","ㅋ","ㅣ","ㅇ","","","","son","sg","","son","sg","","tsasp","","son","","","","001",0,0,1,2,"light-light-heavy"
"4577","JMH","그리스","","","외래어3","1","","LHL","부산",20,"남",3,"ㄱ","ㅡ","","ㄹ","ㅣ","","ㅅ","ㅡ","","","","","lax","sg","","son","","","que","sg","","","","","000",0,0,0,1,"light-light-light"
"4578","JMH","글러브","","","외래어3","1","","LHL","부산",20,"남",3,"ㄱ","ㅡ","ㄹ","ㄹ","ㅓ","","ㅂ","ㅡ","","","","","lax","sg","son","son","sg","","lax","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4579","JMH","발코니","","","외래어3","1","","LHL","부산",20,"남",3,"ㅂ","ㅏ","ㄹ","ㅋ","ㅗ","","ㄴ","ㅣ","","","","","lax","sg","son","tsasp","sg","","son","","","","","","100",1,0,0,5,"heavy-light-light"
"4580","JMH","다이빙","","","외래어3","1","","LLH","부산",20,"남",3,"ㄷ","ㅏ","","ㅇ","ㅣ","","ㅂ","ㅣ","ㅇ","","","","lax","sg","","null","","","lax","","son","","","","001",0,0,1,2,"light-light-heavy"
"4581","JMH","스크린","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅡ","","ㅋ","ㅡ","","ㄹ","ㅣ","ㄴ","","","","que","sg","","tsasp","sg","","son","","son","","","","001",0,0,1,2,"light-light-heavy"
"4582","JMH","디스코","","","외래어3","1","","HLL","부산",20,"남",3,"ㄷ","ㅣ","","ㅅ","ㅡ","","ㅋ","ㅗ","","","","","lax","","","que","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4583","JMH","징크스","","","외래어3","1","","HHL","부산",20,"남",3,"ㅈ","ㅣ","ㅇ","ㅋ","ㅡ","","ㅅ","ㅡ","","","","","lax","","son","tsasp","sg","","que","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4584","JMH","칼로리","","","외래어3","1","","LHL","부산",20,"남",3,"ㅋ","ㅏ","ㄹ","ㄹ","ㅗ","","ㄹ","ㅣ","","","","","tsasp","sg","son","son","sg","","son","","","","","","100",1,0,0,5,"heavy-light-light"
"4585","JMH","실리콘","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅣ","ㄹ","ㄹ","ㅣ","","ㅋ","ㅗ","ㄴ","","","","que","","son","son","","","tsasp","sg","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4586","JMH","베이지","","","외래어3","1","","LHL","부산",20,"남",3,"ㅂ","ㅔ","","ㅇ","ㅣ","","ㅈ","ㅣ","","","","","lax","sg","","null","","","lax","","","","","","000",0,0,0,1,"light-light-light"
"4587","JMH","도너츠","","","외래어3","1","","LHL","부산",20,"남",3,"ㄷ","ㅗ","","ㄴ","ㅓ","","ㅊ","ㅡ","","","","","lax","sg","","son","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4588","JMH","스피드","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅍ","ㅣ","","ㄷ","ㅡ","","","","","que","sg","","tsasp","","","lax","sg","","","","","000",0,0,0,1,"light-light-light"
"4589","JMH","란제리","","","외래어3","1","","HHL","부산",20,"남",3,"ㄹ","ㅏ","ㄴ","ㅈ","ㅔ","","ㄹ","ㅣ","","","","","son","sg","son","lax","sg","","son","","","","","","100",1,0,0,5,"heavy-light-light"
"4590","JMH","스카프","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅋ","ㅏ","","ㅍ","ㅡ","","","","","que","sg","","tsasp","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4591","JMH","콜레라","","","외래어3","1","","LHL","부산",20,"남",3,"ㅋ","ㅗ","ㄹ","ㄹ","ㅔ","","ㄹ","ㅏ","","","","","tsasp","sg","son","son","sg","","son","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4592","JMH","프랑스","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅡ","","ㄹ","ㅏ","ㅇ","ㅅ","ㅡ","","","","","tsasp","sg","","son","sg","son","que","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4593","JMH","메시지","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅔ","","ㅅ","ㅣ","","ㅈ","ㅣ","","","","","son","sg","","que","","","lax","","","","","","000",0,0,0,1,"light-light-light"
"4594","JMH","멛쎄지","","","외래어3","1","","","부산",20,"남",3,"ㅁ","ㅔ","ㄷ","ㅆ","ㅔ","","ㅈ","ㅣ","","","","","son","sg","obs","que","sg","","lax","","","","","","100",1,0,0,5,"heavy-light-light"
"4595","JMH","케이스","","","외래어3","1","","LHL","부산",20,"남",3,"ㅋ","ㅔ","","ㅇ","ㅣ","","ㅅ","ㅡ","","","","","tsasp","sg","","null","","","que","sg","","","","","000",0,0,0,1,"light-light-light"
"4596","JMH","사우나","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅏ","","ㅇ","ㅜ","","ㄴ","ㅏ","","","","","que","sg","","null","sg","","son","sg","","","","","000",0,0,0,1,"light-light-light"
"4597","JMH","레포트","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅔ","","ㅍ","ㅗ","","ㅌ","ㅡ","","","","","son","sg","","tsasp","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4598","JMH","캠페인","","","외래어3","1","","HHL","부산",20,"남",3,"ㅋ","ㅐ","ㅁ","ㅍ","ㅔ","","ㅇ","ㅣ","ㄴ","","","","tsasp","sg","son","tsasp","sg","","null","","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4599","JMH","마우스","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅏ","","ㅇ","ㅜ","","ㅅ","ㅡ","","","","","son","sg","","null","sg","","que","sg","","","","","000",0,0,0,1,"light-light-light"
"4600","JMH","스티커","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅌ","ㅣ","","ㅋ","ㅓ","","","","","que","sg","","tsasp","","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4601","JMH","드링크","","","외래어3","1","","LHL","부산",20,"남",3,"ㄷ","ㅡ","","ㄹ","ㅣ","ㅇ","ㅋ","ㅡ","","","","","lax","sg","","son","","son","tsasp","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4602","JMH","켕거루","","","외래어3","1","","HHL","부산",20,"남",3,"ㅋ","ㅔ","ㅇ","ㄱ","ㅓ","","ㄹ","ㅜ","","","","","tsasp","sg","son","lax","sg","","son","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4603","JMH","레미콘","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㄹ","ㅔ","","ㅁ","ㅣ","","ㅋ","ㅗ","ㄴ","","","","son","sg","","son","","","tsasp","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"4604","JMH","디스켓","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㄷ","ㅣ","","ㅅ","ㅡ","","ㅋ","ㅔ","ㅅ","","","","lax","","","que","sg","","tsasp","sg","obs","","","","001",0,0,1,2,"light-light-heavy"
"4605","JMH","초콜릿","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅊ","ㅗ","","ㅋ","ㅗ","ㄹ","ㄹ","ㅣ","ㅅ","","","","tsasp","sg","","tsasp","sg","son","son","","obs","","","","011",0,1,1,4,"light-heavy-heavy"
"4606","JMH","시리얼","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅣ","","ㄹ","ㅣ","","ㅇ","ㅓ","ㄹ","","","","que","","","son","","","null","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"4607","JMH","스케일","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅡ","","ㅋ","ㅔ","","ㅇ","ㅣ","ㄹ","","","","que","sg","","tsasp","sg","","null","","son","","","","001",0,0,1,2,"light-light-heavy"
"4608","JMH","메들리","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅔ","","ㄷ","ㅡ","ㄹ","ㄹ","ㅣ","","","","","son","sg","","lax","sg","son","son","","","","","","010",0,1,0,3,"light-heavy-light"
"4609","JMH","포인트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅗ","","ㅇ","ㅣ","ㄴ","ㅌ","ㅡ","","","","","tsasp","sg","","null","","son","tsasp","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4610","JMH","몽타주","","","외래어3","1","","HHL","부산",20,"남",3,"ㅁ","ㅗ","ㅇ","ㅌ","ㅏ","","ㅈ","ㅜ","","","","","son","sg","son","tsasp","sg","","lax","sg","","","","","100",1,0,0,5,"heavy-light-light"
"4611","JMH","카페인","","","외래어3","1","","HHL","부산",20,"남",3,"ㅋ","ㅏ","","ㅍ","ㅔ","","ㅇ","ㅣ","ㄴ","","","","tsasp","sg","","tsasp","sg","","null","","son","","","","001",0,0,1,2,"light-light-heavy"
"4612","JMH","칵테일","","","외래어3","1","","LHL","부산",20,"남",3,"ㅋ","ㅏ","ㄱ","ㅌ","ㅔ","","ㅇ","ㅣ","ㄹ","","","","tsasp","sg","obs","tsasp","sg","","null","","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4613","JMH","스포츠","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅍ","ㅗ","","ㅊ","ㅡ","","","","","que","sg","","tsasp","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4614","JMH","가솔린","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㄱ","ㅏ","","ㅅ","ㅗ","ㄹ","ㄹ","ㅣ","ㄴ","","","","lax","sg","","que","sg","son","son","","son","","","","011",0,1,1,4,"light-heavy-heavy"
"4615","JMH","세미나","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅔ","","ㅁ","ㅣ","","ㄴ","ㅏ","","","","","que","sg","","son","","","son","sg","","","","","000",0,0,0,1,"light-light-light"
"4616","JMH","리스트","","","외래어3","1","","HLL","부산",20,"남",3,"ㄹ","ㅣ","","ㅅ","ㅡ","","ㅌ","ㅡ","","","","","son","","","que","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4617","JMH","파이팅","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅍ","ㅏ","","ㅇ","ㅣ","","ㅌ","ㅣ","ㅇ","","","","tsasp","sg","","null","","","tsasp","","son","","","","001",0,0,1,2,"light-light-heavy"
"4618","JMH","화이팅","","","외래어3","1","","","부산",20,"남",3,"ㅎ","ㅘ","","ㅇ","ㅣ","","ㅌ","ㅣ","ㅇ","","","","que","dp","","null","","","tsasp","","son","","","","001",0,0,1,2,"light-light-heavy"
"4619","JMH","브로커","","","외래어3","1","","","부산",20,"남",3,"ㅂ","ㅡ","","ㄹ","ㅗ","","ㅋ","ㅓ","","","","","lax","sg","","son","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4620","JMH","파일럿","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅍ","ㅏ","","ㅇ","ㅣ","ㄹ","ㄹ","ㅓ","ㅅ","","","","tsasp","sg","","null","","son","son","sg","obs","","","","011",0,1,1,4,"light-heavy-heavy"
"4621","JMH","체인지","","","외래어3","1","","HHL","부산",20,"남",3,"ㅊ","ㅔ","","ㅇ","ㅣ","ㄴ","ㅈ","ㅣ","","","","","tsasp","sg","","null","","son","lax","","","","","","010",0,1,0,3,"light-heavy-light"
"4622","JMH","카톨릭","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅋ","ㅏ","","ㅌ","ㅗ","ㄹ","ㄹ","ㅣ","ㄱ","","","","tsasp","sg","","tsasp","sg","son","son","","obs","","","","011",0,1,1,4,"light-heavy-heavy"
"4623","JMH","파이프","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅏ","","ㅇ","ㅣ","","ㅍ","ㅡ","","","","","tsasp","sg","","null","","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4624","JMH","스위치","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅇ","ㅟ","","ㅊ","ㅣ","","","","","que","sg","","null","dp","","tsasp","","","","","","000",0,0,0,1,"light-light-light"
"4625","JMH","마이크","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅏ","","ㅇ","ㅣ","","ㅋ","ㅡ","","","","","son","sg","","null","","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4626","JMH","게스트","","","외래어3","1","","HLL","부산",20,"남",3,"ㄱ","ㅔ","","ㅅ","ㅡ","","ㅌ","ㅡ","","","","","lax","sg","","que","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4627","JMH","프린트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅡ","","ㄹ","ㅣ","ㄴ","ㅌ","ㅡ","","","","","tsasp","sg","","son","","son","tsasp","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4628","JMH","레이저","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅔ","","ㅇ","ㅣ","","ㅈ","ㅓ","","","","","son","sg","","null","","","lax","sg","","","","","000",0,0,0,1,"light-light-light"
"4629","JMH","스탠드","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅌ","ㅐ","ㄴ","ㄷ","ㅡ","","","","","que","sg","","tsasp","sg","son","lax","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4630","JMH","라디오","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅏ","","ㄷ","ㅣ","","ㅇ","ㅗ","","","","","son","sg","","lax","","","null","sg","","","","","000",0,0,0,1,"light-light-light"
"4631","JMH","시멘트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅣ","","ㅁ","ㅔ","ㄴ","ㅌ","ㅡ","","","","","que","","","son","sg","son","tsasp","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4632","JMH","스쿠터","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅋ","ㅜ","","ㅌ","ㅓ","","","","","que","sg","","tsasp","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4633","JMH","드레스","","","외래어3","1","","LHL","부산",20,"남",3,"ㄷ","ㅡ","","ㄹ","ㅔ","","ㅅ","ㅡ","","","","","lax","sg","","son","sg","","que","sg","","","","","000",0,0,0,1,"light-light-light"
"4634","JMH","레이스","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅔ","","ㅇ","ㅣ","","ㅅ","ㅡ","","","","","son","sg","","null","","","que","sg","","","","","000",0,0,0,1,"light-light-light"
"4635","JMH","캐비넷","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅋ","ㅐ","","ㅂ","ㅣ","","ㄴ","ㅔ","ㅅ","","","","tsasp","sg","","lax","","","son","sg","obs","","","","001",0,0,1,2,"light-light-heavy"
"4636","JMH","바닐라","","","외래어3","1","","LHL","부산",20,"남",3,"ㅂ","ㅏ","","ㄴ","ㅣ","ㄹ","ㄹ","ㅏ","","","","","lax","sg","","son","","son","son","sg","","","","","010",0,1,0,3,"light-heavy-light"
"4637","JMH","위스키","","","외래어3","1","","HLL","부산",20,"남",3,"ㅇ","ㅟ","","ㅅ","ㅡ","","ㅋ","ㅣ","","","","","null","dp","","que","sg","","tsasp","","","","","","000",0,0,0,1,"light-light-light"
"4638","JMH","모니터","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅗ","","ㄴ","ㅣ","","ㅌ","ㅓ","","","","","son","sg","","son","","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"4639","JMH","테이블","","","외래어3","1","","LHL","부산",20,"남",3,"ㅌ","ㅔ","","ㅇ","ㅣ","","ㅂ","ㅡ","ㄹ","","","","tsasp","sg","","null","","","lax","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"4640","JMH","미사일","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅁ","ㅣ","","ㅅ","ㅏ","","ㅇ","ㅣ","ㄹ","","","","son","","","que","sg","","null","","son","","","","001",0,0,1,2,"light-light-heavy"
"4641","JMH","리허설","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㄹ","ㅣ","","ㅎ","ㅓ","","ㅅ","ㅓ","ㄹ","","","","son","","","que","sg","","que","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"4642","JMH","클린턴","","","외래어3","1","","","부산",20,"남",3,"ㅋ","ㅡ","ㄹ","ㄹ","ㅣ","ㄴ","ㅌ","ㅓ","ㄴ","","","","tsasp","sg","son","son","","son","tsasp","sg","son","","","","111",1,1,1,8,"heavy-heavy-heavy"
"4643","JMH","트럼펫","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅌ","ㅡ","","ㄹ","ㅓ","ㅁ","ㅍ","ㅔ","ㅅ","","","","tsasp","sg","","son","sg","son","tsasp","sg","obs","","","","011",0,1,1,4,"light-heavy-heavy"
"4644","JMH","젤라틴","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅈ","ㅔ","ㄹ","ㄹ","ㅏ","","ㅌ","ㅣ","ㄴ","","","","lax","sg","son","son","sg","","tsasp","","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4645","JMH","라일락","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅏ","","ㅇ","ㅣ","ㄹ","ㄹ","ㅏ","ㄱ","","","","son","sg","","null","","son","son","sg","obs","","","","011",0,1,1,4,"light-heavy-heavy"
"4646","JMH","솔로몬","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅗ","ㄹ","ㄹ","ㅗ","","ㅁ","ㅗ","ㄴ","","","","que","sg","son","son","sg","","son","sg","son","","","","101",1,0,1,6,"heavy-light-heavy"
"4647","JMH","이슬람","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅇ","ㅣ","","ㅅ","ㅡ","ㄹ","ㄹ","ㅏ","ㅁ","","","","null","","","que","sg","son","son","sg","son","","","","011",0,1,1,4,"light-heavy-heavy"
"4648","JMH","바베큐","","","외래어3","1","","","부산",20,"남",3,"ㅂ","ㅏ","","ㅂ","ㅔ","","ㅋ","ㅠ","","","","","lax","sg","","lax","sg","","tsasp","dp","","","","","000",0,0,0,1,"light-light-light"
"4649","JMH","캬바레","","","외래어3","1","","","부산",20,"남",3,"ㅋ","ㅑ","","ㅂ","ㅏ","","ㄹ","ㅔ","","","","","tsasp","dp","","lax","sg","","son","sg","","","","","000",0,0,0,1,"light-light-light"
"4650","JMH","피아노","","","외래어3","1","","LLH","부산",20,"남",3,"ㅍ","ㅣ","","ㅇ","ㅏ","","ㄴ","ㅗ","","","","","tsasp","","","null","sg","","son","sg","","","","","000",0,0,0,1,"light-light-light"
"4651","JMH","커리큘럼","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅋ","ㅓ","","ㄹ","ㅣ","","ㅋ","ㅠ","ㄹ","ㄹ","ㅓ","ㅁ","tsasp","sg","","son","","","tsasp","dp","son","son","sg","son","001",0,0,1,2,"light-light-heavy"
"4652","JMH","페르시아","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅍ","ㅔ","","ㄹ","ㅡ","","ㅅ","ㅣ","","ㅇ","ㅏ","","tsasp","sg","","son","sg","","que","","","null","sg","","000",0,0,0,1,"light-light-light"
"4653","JMH","바이러스","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅂ","ㅏ","","ㅇ","ㅣ","","ㄹ","ㅓ","","ㅅ","ㅡ","","lax","sg","","null","","","son","sg","","que","sg","","000",0,0,0,1,"light-light-light"
"4654","JMH","잉글랜드","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅣ","ㅇ","ㄱ","ㅡ","ㄹ","ㄹ","ㅐ","ㄴ","ㄷ","ㅡ","","null","","son","lax","sg","son","son","sg","son","lax","sg","","111",1,1,1,8,"heavy-heavy-heavy"
"4655","JMH","샌드위치","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅅ","ㅐ","ㄴ","ㄷ","ㅡ","","ㅇ","ㅟ","","ㅊ","ㅣ","","que","sg","son","lax","sg","","null","dp","","tsasp","","","100",1,0,0,5,"heavy-light-light"
"4656","JMH","스테이크","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅅ","ㅡ","","ㅌ","ㅔ","","ㅇ","ㅣ","","ㅋ","ㅡ","","que","sg","","tsasp","sg","","null","","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"4657","JMH","트레일러","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅌ","ㅡ","","ㄹ","ㅔ","","ㅇ","ㅣ","ㄹ","ㄹ","ㅓ","","tsasp","sg","","son","sg","","null","","son","son","sg","","001",0,0,1,2,"light-light-heavy"
"4658","JMH","박테리아","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅂ","ㅏ","ㄱ","ㅌ","ㅔ","","ㄹ","ㅣ","","ㅇ","ㅏ","","lax","sg","obs","tsasp","sg","","son","","","null","sg","","100",1,0,0,5,"heavy-light-light"
"4659","JMH","프로포즈","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅍ","ㅡ","","ㄹ","ㅗ","","ㅍ","ㅗ","","ㅈ","ㅡ","","tsasp","sg","","son","sg","","tsasp","sg","","lax","sg","","000",0,0,0,1,"light-light-light"
"4660","JMH","마요네즈","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅁ","ㅏ","","ㅇ","ㅛ","","ㄴ","ㅔ","","ㅈ","ㅡ","","son","sg","","null","dp","","son","sg","","lax","sg","","000",0,0,0,1,"light-light-light"
"4661","JMH","컴플렉스","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅋ","ㅓ","ㅁ","ㅍ","ㅡ","ㄹ","ㄹ","ㅔ","ㄱ","ㅅ","ㅡ","","tsasp","sg","son","tsasp","sg","son","son","sg","obs","que","sg","","111",1,1,1,8,"heavy-heavy-heavy"
"4662","JMH","카나리아","","","외래어4","1","","","부산",20,"남",4,"ㅋ","ㅏ","","ㄴ","ㅏ","","ㄹ","ㅣ","","ㅇ","ㅏ","","tsasp","sg","","son","sg","","son","","","null","sg","","000",0,0,0,1,"light-light-light"
